"BehaviorSpace results (NetLogo 5.1.0)"
"Simulator.nlogo"
"smaller-netowork-1"
"06/10/2015 15:15:18:527 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","the-random-seed","random-seed?","[step]","[breed] of user","[turns] of user","[turn-payoff] of user","[score] of user","length [children] of user"
"84","50","false","5","{breed attack-profiles}","2","2","3","1"
"84","50","false","6","{breed random-profiles}","1","-3","-3","1"
"84","50","false","7","{breed attack-profiles}","3","4","5","2"
"84","50","false","8","{breed attack-profiles}","4","0","5","2"
"84","50","false","9","{breed random-profiles}","3","-1","3","1"
"84","50","false","10","{breed attack-profiles}","3","5","8","2"
"84","50","false","11","{breed random-profiles}","2","1","-2","1"
"84","50","false","12","{breed attack-profiles}","5","3","8","3"
"84","50","false","13","{breed random-profiles}","3","-1","-3","1"
"84","50","false","14","{breed attack-profiles}","6","3","11","3"
"84","50","false","15","{breed attack-profiles}","7","0","11","3"
"84","50","false","16","{breed random-profiles}","4","-1","-4","1"
"84","50","false","17","{breed random-profiles}","5","-3","-7","1"
"84","50","false","18","{breed random-profiles}","6","1","-6","1"
"84","50","false","19","{breed random-profiles}","7","3","-3","1"
"84","50","false","20","{breed random-profiles}","4","1","4","1"
"84","50","false","21","{breed random-profiles}","5","1","5","1"
"84","50","false","22","{breed random-profiles}","8","-1","-4","1"
"84","50","false","23","{breed attack-profiles}","4","20","28","3"
"84","50","false","24","{breed random-profiles}","6","-5","0","1"
"84","50","false","25","{breed random-profiles}","7","-3","-3","1"
"84","50","false","26","{breed random-profiles}","8","-1","-4","1"
"84","50","false","27","{breed random-profiles}","9","1","-3","1"
"84","50","false","28","{breed attack-profiles}","8","29","40","4"
"84","50","false","29","{breed random-profiles}","9","1","-3","1"
"84","50","false","30","{breed attack-profiles}","5","14","42","4"
"84","50","false","31","{breed attack-profiles}","6","0","42","4"
"84","50","false","32","{breed random-profiles}","10","-1","-4","1"
"84","50","false","33","{breed random-profiles}","10","1","-2","1"
"84","50","false","34","{breed attack-profiles}","9","5","45","5"
"84","50","false","35","{breed attack-profiles}","7","3","45","5"
"84","50","false","36","{breed random-profiles}","11","-3","-5","1"
"84","50","false","37","{breed random-profiles}","11","-3","-7","1"
"84","50","false","38","{breed random-profiles}","12","-3","-8","1"
"84","50","false","39","{breed random-profiles}","12","-1","-8","1"
"84","50","false","40","{breed attack-profiles}","10","11","56","6"
"84","50","false","41","{breed random-profiles}","13","-1","-9","1"
"84","50","false","42","{breed random-profiles}","13","-1","-9","1"
"84","50","false","43","{breed random-profiles}","14","0","-9","1"
"84","50","false","44","{breed attack-profiles}","11","2","58","6"
"84","50","false","45","{breed attack-profiles}","12","0","58","6"
"84","50","false","46","{breed random-profiles}","14","0","-9","1"
"84","50","false","47","{breed random-profiles}","15","0","-9","1"
"84","50","false","48","{breed random-profiles}","15","0","-9","1"
"84","50","false","49","{breed attack-profiles}","8","13","58","6"
"84","50","false","50","{breed attack-profiles}","13","0","58","6"
"85","50","false","0","{breed attack-profiles}","1","0","0","1"
"85","50","false","1","{breed random-profiles}","1","3","3","1"
"85","50","false","2","{breed random-profiles}","2","-3","0","1"
"85","50","false","3","{breed random-profiles}","1","-1","-1","1"
"85","50","false","4","{breed attack-profiles}","1","6","6","2"
"85","50","false","5","{breed random-profiles}","2","-1","-2","1"
"85","50","false","6","{breed attack-profiles}","2","3","9","2"
"85","50","false","7","{breed random-profiles}","3","1","-1","1"
"85","50","false","8","{breed attack-profiles}","3","2","11","2"
"85","50","false","9","{breed attack-profiles}","2","11","11","2"
"85","50","false","10","{breed random-profiles}","4","-1","-2","1"
"85","50","false","11","{breed random-profiles}","5","1","-1","1"
"85","50","false","12","{breed random-profiles}","3","-3","-3","1"
"85","50","false","13","{breed attack-profiles}","4","7","18","3"
"85","50","false","14","{breed attack-profiles}","3","7","18","3"
"85","50","false","15","{breed attack-profiles}","5","0","18","3"
"85","50","false","16","{breed random-profiles}","6","1","0","1"
"85","50","false","17","{breed random-profiles}","4","1","-2","1"
"85","50","false","18","{breed attack-profiles}","4","2","20","4"
"85","50","false","19","{breed attack-profiles}","5","0","20","4"
"85","50","false","20","{breed attack-profiles}","6","2","20","4"
"85","50","false","21","{breed attack-profiles}","7","0","20","4"
"85","50","false","22","{breed random-profiles}","5","-1","-3","1"
"85","50","false","23","{breed attack-profiles}","6","3","23","4"
"85","50","false","24","{breed random-profiles}","6","1","-2","1"
"85","50","false","25","{breed random-profiles}","7","-1","-1","1"
"85","50","false","26","{breed random-profiles}","7","-1","-3","1"
"85","50","false","27","{breed random-profiles}","8","-3","-4","1"
"85","50","false","28","{breed random-profiles}","9","-1","-5","1"
"85","50","false","29","{breed attack-profiles}","7","13","36","5"
"85","50","false","30","{breed random-profiles}","8","-1","-4","1"
"85","50","false","31","{breed attack-profiles}","8","19","39","5"
"85","50","false","32","{breed random-profiles}","9","-1","-5","1"
"85","50","false","33","{breed attack-profiles}","8","4","40","6"
"85","50","false","34","{breed random-profiles}","10","-1","-6","1"
"85","50","false","35","{breed attack-profiles}","9","4","43","6"
"85","50","false","36","{breed attack-profiles}","9","3","43","6"
"85","50","false","37","{breed attack-profiles}","10","0","43","6"
"85","50","false","38","{breed attack-profiles}","11","0","43","6"
"85","50","false","39","{breed attack-profiles}","10","0","43","6"
"85","50","false","40","{breed random-profiles}","10","3","-2","1"
"85","50","false","41","{breed attack-profiles}","11","1","44","6"
"85","50","false","42","{breed random-profiles}","11","-3","-5","1"
"85","50","false","43","{breed attack-profiles}","12","3","46","7"
"85","50","false","44","{breed random-profiles}","12","-5","-10","1"
"85","50","false","45","{breed random-profiles}","11","-3","-9","1"
"85","50","false","46","{breed attack-profiles}","13","7","53","8"
"85","50","false","47","{breed attack-profiles}","14","0","53","8"
"85","50","false","48","{breed attack-profiles}","12","11","55","7"
"85","50","false","49","{breed attack-profiles}","15","0","53","8"
"85","50","false","50","{breed attack-profiles}","13","0","55","7"
"86","50","false","0","{breed random-profiles}","1","-1","-1","1"
"86","50","false","1","{breed attack-profiles}","1","0","0","1"
"86","50","false","2","{breed attack-profiles}","1","0","0","1"
"86","50","false","3","{breed attack-profiles}","2","0","0","1"
"86","50","false","4","{breed random-profiles}","1","-1","-1","1"
"86","50","false","5","{breed attack-profiles}","2","3","3","1"
"86","50","false","6","{breed attack-profiles}","3","0","3","1"
"86","50","false","7","{breed random-profiles}","2","-3","-4","1"
"86","50","false","8","{breed random-profiles}","3","-1","-5","1"
"86","50","false","9","{breed attack-profiles}","4","5","8","2"
"86","50","false","10","{breed random-profiles}","2","3","2","1"
"86","50","false","11","{breed random-profiles}","3","-1","1","1"
"86","50","false","12","{breed random-profiles}","4","1","-4","1"
"86","50","false","13","{breed random-profiles}","5","-1","-5","1"
"86","50","false","14","{breed random-profiles}","6","1","-4","1"
"86","50","false","15","{breed attack-profiles}","3","19","19","2"
"86","50","false","16","{breed attack-profiles}","4","0","19","2"
"86","50","false","17","{breed attack-profiles}","5","0","19","2"
"86","50","false","18","{breed attack-profiles}","5","9","17","3"
"86","50","false","19","{breed attack-profiles}","6","0","19","2"
"86","50","false","20","{breed random-profiles}","7","1","-3","1"
"86","50","false","21","{breed attack-profiles}","6","2","19","3"
"86","50","false","22","{breed random-profiles}","4","1","2","1"
"86","50","false","23","{breed random-profiles}","8","-1","-4","1"
"86","50","false","24","{breed attack-profiles}","7","3","22","4"
"86","50","false","25","{breed attack-profiles}","8","0","22","4"
"86","50","false","26","{breed random-profiles}","9","-1","-5","1"
"86","50","false","27","{breed random-profiles}","5","-3","-1","1"
"86","50","false","28","{breed attack-profiles}","7","12","31","3"
"86","50","false","29","{breed random-profiles}","6","-1","-2","1"
"86","50","false","30","{breed attack-profiles}","9","8","30","5"
"86","50","false","31","{breed random-profiles}","10","-1","-6","1"
"86","50","false","32","{breed attack-profiles}","8","4","35","4"
"86","50","false","33","{breed random-profiles}","7","-1","-3","1"
"86","50","false","34","{breed random-profiles}","11","-1","-7","1"
"86","50","false","35","{breed random-profiles}","12","0","-7","1"
"86","50","false","36","{breed attack-profiles}","10","8","38","6"
"86","50","false","37","{breed attack-profiles}","9","5","40","5"
"86","50","false","38","{breed attack-profiles}","10","0","40","5"
"86","50","false","39","{breed attack-profiles}","11","0","40","5"
"86","50","false","40","{breed attack-profiles}","12","0","40","5"
"86","50","false","41","{breed attack-profiles}","13","0","40","5"
"86","50","false","42","{breed random-profiles}","8","-1","-4","1"
"86","50","false","43","{breed attack-profiles}","11","3","41","6"
"86","50","false","44","{breed attack-profiles}","12","0","41","6"
"86","50","false","45","{breed attack-profiles}","13","0","41","6"
"86","50","false","46","{breed attack-profiles}","14","3","43","5"
"86","50","false","47","{breed attack-profiles}","14","0","41","6"
"86","50","false","48","{breed random-profiles}","13","-2","-9","1"
"86","50","false","49","{breed attack-profiles}","15","2","43","6"
"86","50","false","50","{breed random-profiles}","9","-1","-5","1"
"87","50","false","0","{breed random-profiles}","1","-1","-1","1"
"87","50","false","1","{breed random-profiles}","2","-3","-4","1"
"87","50","false","2","{breed attack-profiles}","1","2","2","2"
"87","50","false","3","{breed attack-profiles}","1","2","2","2"
"87","50","false","4","{breed random-profiles}","3","-1","-5","1"
"87","50","false","5","{breed random-profiles}","1","-1","-1","1"
"87","50","false","6","{breed random-profiles}","2","-3","-4","1"
"87","50","false","7","{breed random-profiles}","3","-1","-5","1"
"87","50","false","8","{breed random-profiles}","4","3","-2","1"
"87","50","false","9","{breed random-profiles}","5","1","-1","1"
"87","50","false","10","{breed random-profiles}","6","1","0","1"
"87","50","false","11","{breed random-profiles}","7","3","3","1"
"87","50","false","12","{breed random-profiles}","4","-1","-6","1"
"87","50","false","13","{breed random-profiles}","5","1","-5","1"
"87","50","false","14","{breed attack-profiles}","2","22","24","3"
"87","50","false","15","{breed random-profiles}","6","3","-2","2"
"87","50","false","16","{breed attack-profiles}","3","0","24","3"
"87","50","false","17","{breed random-profiles}","8","-3","0","1"
"87","50","false","18","{breed attack-profiles}","4","2","26","4"
"87","50","false","19","{breed attack-profiles}","5","0","26","4"
"87","50","false","20","{breed attack-profiles}","2","26","28","3"
"87","50","false","21","{breed attack-profiles}","6","0","26","4"
"87","50","false","22","{breed random-profiles}","9","-1","-1","1"
"87","50","false","23","{breed random-profiles}","10","1","0","1"
"87","50","false","24","{breed attack-profiles}","7","3","29","5"
"87","50","false","25","{breed attack-profiles}","8","0","29","5"
"87","50","false","26","{breed random-profiles}","7","-1","-3","2"
"87","50","false","27","{breed attack-profiles}","9","3","32","5"
"87","50","false","28","{breed attack-profiles}","3","6","34","4"
"87","50","false","29","{breed random-profiles}","11","-3","-3","1"
"87","50","false","30","{breed attack-profiles}","4","2","36","5"
"87","50","false","31","{breed random-profiles}","12","-4","-7","1"
"87","50","false","32","{breed random-profiles}","8","1","-2","2"
"87","50","false","33","{breed random-profiles}","9","-3","-5","2"
"87","50","false","34","{breed attack-profiles}","10","12","44","6"
"87","50","false","35","{breed attack-profiles}","5","8","44","6"
"87","50","false","36","{breed random-profiles}","10","-1","-6","2"
"87","50","false","37","{breed attack-profiles}","6","3","47","6"
"87","50","false","38","{breed random-profiles}","13","-2","-9","1"
"87","50","false","39","{breed attack-profiles}","11","3","47","7"
"87","50","false","40","{breed random-profiles}","11","-3","-9","2"
"87","50","false","41","{breed attack-profiles}","7","4","51","7"
"87","50","false","42","{breed attack-profiles}","12","2","49","8"
"87","50","false","43","{breed random-profiles}","14","-3","-12","1"
"87","50","false","44","{breed random-profiles}","15","0","-12","1"
"87","50","false","45","{breed attack-profiles}","13","3","52","8"
"87","50","false","46","{breed random-profiles}","16","0","-12","1"
"87","50","false","47","{breed random-profiles}","12","-1","-10","2"
"87","50","false","48","{breed attack-profiles}","8","4","55","8"
"87","50","false","49","{breed random-profiles}","17","-1","-13","1"
"87","50","false","50","{breed random-profiles}","18","0","-13","1"
"88","50","false","0","{breed attack-profiles}","1","0","0","1"
"88","50","false","1","{breed attack-profiles}","2","0","0","1"
"88","50","false","2","{breed random-profiles}","1","-1","-1","1"
"88","50","false","3","{breed random-profiles}","2","-3","-4","1"
"88","50","false","4","{breed random-profiles}","1","-1","-1","1"
"88","50","false","5","{breed attack-profiles}","1","8","8","2"
"88","50","false","6","{breed random-profiles}","3","1","-3","1"
